customerid,last_purchase_date,frequency,monetary,recency_days
17018,2011-10-30 11:42:00,2,920.10,62
17019,2011-11-28 13:06:00,4,1239.06,33
17022,2011-11-08 17:09:00,1,71.00,53
17024,2011-10-25 13:47:00,3,95.85,67
17025,2011-10-10 09:06:00,3,357.77,82
17026,2011-06-07 14:28:00,2,154.83,207
17027,2011-09-22 12:24:00,6,839.81,100
17029,2011-08-21 11:06:00,2,716.00,132
17030,2011-10-07 08:49:00,1,146.87,85
17031,2011-11-28 10:23:00,2,380.35,33
17033,2011-09-14 14:34:00,3,1030.14,108
17034,2011-11-23 15:14:00,3,745.52,38
17035,2011-04-08 11:23:00,2,433.53,267
17037,2011-09-13 12:49:00,1,1267.32,109
17038,2011-11-09 13:50:00,1,112.40,52
17040,2011-07-25 10:19:00,1,449.73,159
17041,2011-11-13 11:21:00,3,1071.49,48
17042,2011-12-07 12:26:00,5,1036.58,24
17043,2011-11-07 15:33:00,4,1735.18,54
17044,2011-11-14 14:28:00,1,948.48,47
17045,2011-08-18 17:09:00,3,339.44,135
17046,2011-07-05 14:24:00,1,642.02,179
17047,2011-09-15 13:27:00,3,1100.90,107
17048,2011-08-14 11:49:00,3,925.35,139
17049,2011-12-07 10:48:00,9,5655.03,24
17050,2011-09-04 13:48:00,6,3171.94,118
17051,2011-05-29 14:13:00,1,234.94,216
17052,2011-11-11 14:50:00,1,379.75,50
17053,2011-08-01 10:23:00,1,498.48,152
17054,2011-11-11 12:56:00,5,1356.33,50
17058,2011-09-19 10:13:00,3,1179.89,103
17059,2011-11-10 12:27:00,5,3043.15,51
17060,2011-03-18 13:27:00,1,234.24,288
17061,2011-09-27 11:24:00,11,5232.23,95
17062,2011-01-30 11:01:00,4,533.33,335
17063,2011-11-18 16:19:00,7,1461.14,43
17064,2011-10-12 10:18:00,3,846.60,80
17068,2011-11-27 13:14:00,21,4552.14,34
17069,2011-11-11 17:13:00,9,2709.70,50
17070,2011-08-17 17:01:00,1,304.24,136
17071,2011-11-11 16:31:00,9,2429.03,50
17073,2011-11-22 11:47:00,4,1438.84,39
17075,2011-11-22 11:58:00,4,834.12,39
17076,2011-11-03 17:53:00,3,841.08,58
17078,2011-11-03 19:17:00,2,378.20,58
17079,2011-09-22 15:34:00,1,118.80,100
17080,2011-11-17 12:59:00,2,287.62,44
17081,2011-11-14 12:56:00,2,288.91,47
17082,2011-11-06 15:17:00,2,2003.85,55
17083,2011-08-22 15:43:00,3,1405.78,131
17084,2011-11-04 14:54:00,2,2730.35,57
17085,2011-08-08 14:15:00,5,1562.40,145
17086,2011-12-02 13:54:00,6,2050.08,29
17088,2011-11-11 14:23:00,4,1991.01,50
17090,2011-12-05 13:44:00,7,1971.70,26
17091,2011-12-07 10:43:00,9,3827.76,24
17092,2011-10-20 19:51:00,4,1745.98,72
17094,2011-01-21 13:09:00,1,302.00,344
17095,2011-11-17 12:21:00,3,1324.16,44
17096,2011-11-24 15:01:00,4,1022.13,37
17097,2011-12-07 17:05:00,8,951.04,24
17100,2011-11-21 16:36:00,2,971.74,40
17101,2011-11-29 13:57:00,4,1621.73,32
17102,2011-03-23 10:08:00,1,25.50,283
17105,2011-07-03 15:53:00,2,665.78,181
17107,2011-11-06 14:14:00,6,10744.19,55
17109,2011-11-10 16:59:00,6,870.76,51
17110,2011-06-27 12:58:00,1,163.30,187
17111,2011-10-23 15:59:00,1,231.61,69
17114,2011-12-04 12:17:00,8,796.61,27
17115,2011-12-01 14:30:00,3,837.50,30
17117,2011-02-24 13:54:00,1,116.20,310
17118,2011-01-26 12:19:00,1,157.02,339
17119,2011-12-06 14:40:00,2,606.91,25
17120,2011-04-20 15:21:00,1,307.46,255
17122,2011-08-12 14:33:00,1,138.32,141
17123,2011-07-01 10:47:00,1,345.30,183
17124,2011-06-07 14:02:00,1,294.24,207
17125,2011-10-20 14:41:00,1,226.75,72
17126,2011-07-10 13:52:00,5,962.75,174
17128,2011-01-09 12:02:00,1,157.09,356
17131,2011-12-04 12:52:00,5,2252.82,27
17133,2011-11-24 12:27:00,7,4892.24,37
17134,2011-08-25 09:53:00,2,413.20,128
17135,2011-11-23 16:48:00,7,1139.73,38
17138,2011-03-09 11:54:00,1,380.50,297
17139,2011-11-24 10:12:00,12,10650.77,37
17140,2011-04-06 13:33:00,1,450.96,269
17142,2011-04-14 18:22:00,1,579.00,261
17144,2011-12-08 17:57:00,2,984.57,23
17146,2011-08-26 12:44:00,3,749.78,127
17147,2011-11-17 12:32:00,4,1714.59,44
17148,2011-10-19 09:59:00,1,124.88,73
17152,2011-05-29 12:19:00,3,1689.50,216
17153,2011-11-15 13:42:00,1,213.78,46
17154,2011-09-25 13:42:00,1,329.34,97
17155,2011-11-22 12:38:00,2,251.70,39
17157,2011-12-02 09:10:00,2,319.00,29
17158,2011-11-07 15:15:00,3,1266.97,54
17159,2011-11-18 10:52:00,3,1538.88,43
17160,2011-11-08 14:05:00,6,3518.03,53
17162,2011-11-11 11:34:00,10,1715.46,50
17163,2011-11-18 08:57:00,2,293.10,43
17164,2011-11-07 09:14:00,7,2467.35,54
17165,2011-02-28 16:39:00,1,158.68,306
17166,2011-11-01 09:46:00,2,206.34,60
17169,2011-10-13 10:25:00,2,835.78,79
17171,2011-02-23 16:37:00,1,224.91,311
17172,2011-09-22 09:36:00,1,317.76,100
17173,2011-12-04 14:40:00,8,3766.60,27
17174,2011-05-06 11:47:00,1,59.90,239
17175,2011-10-26 15:31:00,4,1443.69,66
17176,2011-05-22 12:41:00,1,306.13,223
17179,2011-06-14 16:48:00,3,711.79,200
17180,2011-10-14 15:46:00,4,783.97,78
17181,2011-10-13 14:48:00,2,239.92,79
17183,2011-12-02 10:07:00,6,3347.31,29
17186,2011-10-24 10:20:00,2,144.00,68
17187,2011-04-27 12:39:00,1,203.95,248
17188,2011-11-28 13:53:00,7,2474.23,33
17189,2011-08-25 19:39:00,2,382.50,128
17190,2011-10-12 11:33:00,2,444.74,80
17191,2011-11-11 16:58:00,7,2067.58,50
17193,2011-11-04 12:47:00,7,1699.30,57
17194,2011-03-11 12:05:00,2,241.78,295
17197,2011-11-10 10:32:00,1,1013.01,51
17198,2011-11-16 10:39:00,3,684.27,45
17201,2011-10-17 11:55:00,1,289.78,75
17203,2011-11-04 12:27:00,6,3559.13,57
17204,2011-06-17 14:46:00,4,1564.56,197
17205,2011-10-17 12:46:00,1,384.08,75
17206,2011-10-17 13:25:00,1,204.24,75
17211,2011-11-13 12:03:00,8,2308.36,48
17212,2011-03-31 19:42:00,1,226.85,275
17213,2011-10-30 14:53:00,7,2781.23,62
17214,2011-10-10 13:17:00,6,1056.22,82
17217,2011-04-19 17:19:00,1,113.50,256
17218,2011-12-05 13:52:00,10,1923.61,26
17219,2011-11-08 11:25:00,1,113.38,53
17220,2011-11-15 13:47:00,14,3145.12,46
17221,2011-12-02 13:35:00,2,334.48,29
17222,2011-10-05 13:58:00,1,328.65,87
17223,2011-02-02 15:57:00,2,413.51,332
17226,2011-02-04 11:52:00,1,393.49,330
17227,2011-11-21 10:51:00,6,909.02,40
17228,2011-11-24 10:24:00,8,1881.13,37
17229,2011-09-04 13:56:00,2,318.76,118
17230,2011-03-20 16:12:00,8,3638.41,286
17231,2011-11-27 15:18:00,10,3056.89,34
17232,2011-12-07 12:21:00,2,417.77,24
17233,2011-11-04 14:06:00,1,190.88,57
17234,2011-06-10 11:20:00,1,149.89,204
17235,2011-11-14 15:51:00,2,550.06,47
17236,2011-11-27 12:00:00,6,901.57,34
17237,2011-11-28 15:02:00,2,314.69,33
17238,2011-12-07 11:35:00,17,3631.98,24
17239,2011-01-31 09:41:00,1,382.50,334
17242,2011-08-23 14:55:00,2,1135.04,130
17243,2011-12-08 13:26:00,26,8499.35,23
17244,2011-10-17 15:19:00,1,954.90,75
17245,2011-05-19 10:43:00,1,171.45,226
17247,2011-11-24 15:21:00,1,277.99,37
17248,2011-08-11 13:34:00,1,317.00,142
17250,2011-12-06 12:15:00,2,380.02,25
17251,2010-12-12 11:06:00,1,269.83,384
17252,2011-08-15 09:45:00,2,348.91,138
17253,2011-11-21 12:59:00,1,178.26,40
17254,2011-12-05 12:46:00,2,271.19,26
17255,2011-10-30 12:18:00,2,247.81,62
17256,2011-08-24 13:30:00,2,222.15,129
17259,2011-07-14 15:01:00,2,557.48,170
17262,2011-10-18 12:56:00,5,1253.36,74
17263,2011-05-15 14:32:00,1,63.44,230
17265,2011-07-24 10:49:00,2,532.83,160
17266,2011-12-07 14:12:00,3,274.31,24
17267,2011-08-04 17:22:00,2,317.20,149
17268,2011-08-24 10:06:00,4,763.64,129
17272,2011-10-28 16:37:00,4,2148.63,64
17274,2011-11-04 13:16:00,1,105.57,57
17277,2011-04-26 12:47:00,2,1065.35,249
17278,2011-04-12 13:10:00,1,246.04,263
17279,2011-10-13 11:58:00,1,111.33,79
17282,2011-08-01 14:29:00,3,1682.56,152
17284,2011-10-10 14:38:00,6,1639.63,82
17286,2011-11-18 12:47:00,1,151.37,43
17287,2011-11-13 13:27:00,7,1049.06,48
17288,2011-11-30 16:09:00,7,1357.55,31
17289,2011-11-08 12:01:00,3,845.29,53
17290,2011-12-06 12:38:00,2,507.78,25
17291,2011-02-04 13:04:00,1,550.80,330
17293,2011-12-01 14:37:00,9,1850.71,30
17295,2011-11-11 10:49:00,3,547.00,50
17297,2011-11-22 14:43:00,1,128.18,39
17298,2011-08-30 16:43:00,2,498.42,123
17299,2011-11-28 12:01:00,4,656.61,33
17301,2011-11-18 13:43:00,1,163.24,43
17302,2011-11-25 09:36:00,5,1135.63,36
17303,2010-12-13 13:32:00,1,250.04,383
17306,2011-11-29 12:14:00,19,8631.31,32
17309,2011-09-05 15:20:00,1,71.50,117
17311,2011-09-22 14:11:00,2,1384.85,100
17312,2011-07-24 11:52:00,3,644.30,160
17313,2011-11-08 15:45:00,1,2328.84,53
17314,2011-11-15 09:41:00,8,2527.92,46
17315,2011-12-08 12:15:00,38,6098.47,23
17317,2011-10-24 17:19:00,3,2600.34,68
17320,2011-08-31 13:31:00,3,1200.62,122
17321,2011-12-01 13:41:00,2,635.66,30
17323,2011-11-24 17:29:00,7,896.51,37
17324,2011-11-22 10:34:00,4,986.48,39
17325,2011-03-04 13:09:00,1,96.80,302
17329,2011-11-25 14:24:00,2,523.11,36
17330,2011-11-17 08:56:00,2,363.90,44
17331,2011-08-08 11:55:00,1,175.20,145
17333,2011-09-15 10:11:00,1,494.25,107
17334,2011-02-10 14:59:00,2,307.02,324
17337,2011-07-11 14:55:00,4,1952.52,173
17338,2011-11-22 14:23:00,8,6305.21,39
17339,2011-09-06 13:29:00,2,243.36,116
17340,2011-11-10 10:45:00,11,12353.29,51
17341,2011-07-06 12:33:00,3,650.44,178
17343,2010-12-19 15:07:00,1,193.64,377
17344,2011-10-24 12:56:00,1,157.62,68
17345,2011-11-24 15:03:00,4,482.26,37
17346,2011-12-06 12:18:00,15,2600.90,25
17347,2011-09-14 13:12:00,1,228.96,108
17348,2011-11-25 11:25:00,5,1135.51,36
17349,2011-06-13 14:29:00,1,98.25,201
17350,2011-12-01 15:47:00,4,1261.28,30
17351,2011-11-03 18:45:00,3,587.15,58
17353,2011-08-02 17:19:00,2,1740.00,151
17354,2011-10-20 10:34:00,1,1313.86,72
17356,2011-02-01 11:07:00,1,178.22,333
17357,2011-11-15 16:30:00,2,285.03,46
17358,2011-02-09 16:57:00,2,357.86,325
17359,2011-11-28 14:37:00,1,122.04,33
17360,2011-11-22 13:11:00,3,518.11,39
17361,2011-10-21 15:43:00,3,475.70,71
17362,2011-04-14 14:43:00,2,312.23,261
17364,2011-12-09 09:00:00,11,4454.67,22
17365,2011-11-27 12:13:00,8,4705.21,34
17367,2011-04-15 14:21:00,1,167.55,260
17368,2011-11-16 15:26:00,8,1640.87,45
17370,2011-09-28 10:14:00,4,446.18,94
17371,2011-11-22 13:30:00,3,418.40,39
17372,2011-10-30 11:37:00,8,1319.13,62
17373,2011-10-30 15:28:00,4,646.92,62
17374,2011-05-05 09:05:00,2,495.77,240
17375,2011-05-24 15:45:00,3,400.10,221
17376,2011-09-30 12:36:00,2,203.20,92
17377,2011-11-16 11:17:00,20,4035.27,45
17379,2011-11-28 13:56:00,1,375.41,33
17381,2011-12-01 11:59:00,29,20275.61,30
17382,2011-10-05 13:05:00,1,65.40,87
17383,2011-12-05 17:36:00,1,193.39,26
17384,2011-11-20 15:48:00,2,336.40,41
17385,2011-11-25 11:02:00,1,250.28,36
17386,2011-12-02 11:28:00,6,2686.42,29
17387,2011-11-20 11:00:00,2,733.61,41
17388,2011-09-23 10:31:00,4,1259.56,99
17389,2011-12-09 09:38:00,34,31833.68,22
17391,2011-06-29 09:58:00,2,508.80,185
17392,2011-02-06 12:48:00,2,400.43,328
17394,2011-05-04 13:22:00,1,203.87,241
17396,2011-10-31 14:12:00,8,7330.80,61
17397,2011-11-17 14:08:00,2,681.41,44
17398,2011-08-17 09:48:00,3,653.38,136
17400,2011-08-05 15:38:00,5,2083.95,148
17402,2011-12-05 10:15:00,13,2633.85,26
17403,2011-11-03 15:18:00,1,263.92,58
17404,2011-12-05 16:26:00,15,31906.82,26
17405,2011-12-08 17:12:00,3,1031.41,23
17406,2011-01-10 15:07:00,3,2159.98,355
17408,2011-06-29 12:53:00,1,32.65,185
17409,2011-06-08 10:36:00,2,771.85,206
17410,2011-11-23 15:46:00,5,1214.72,38
17411,2011-11-27 14:25:00,3,778.94,34
17412,2011-12-07 11:36:00,7,1258.06,24
17414,2011-10-27 12:13:00,2,778.00,65
17415,2011-09-21 12:50:00,1,507.84,101
17416,2011-11-10 12:47:00,7,6893.42,51
17418,2011-10-28 13:00:00,2,463.46,64
17419,2011-11-28 13:47:00,12,4226.57,33
17420,2011-10-20 14:52:00,3,598.83,72
17422,2011-11-23 13:27:00,6,1979.37,38
17423,2011-10-24 13:36:00,2,698.41,68
17425,2011-11-20 15:30:00,2,759.17,41
17426,2011-12-01 18:07:00,6,5037.26,30
17427,2011-09-29 11:29:00,1,100.80,93
17428,2011-12-09 09:45:00,28,17256.85,22
17429,2011-08-03 13:22:00,3,524.92,150
17430,2011-11-07 09:24:00,2,265.76,54
17431,2011-01-30 14:36:00,1,402.33,335
17432,2011-11-21 17:33:00,2,365.76,40
17433,2011-09-12 14:24:00,1,301.51,110
17434,2011-12-07 13:16:00,7,2373.82,24
17436,2011-12-08 12:30:00,2,216.30,23
17438,2011-03-31 10:26:00,1,388.45,275
17440,2011-07-06 11:54:00,3,186.42,178
17442,2011-11-03 09:17:00,6,2248.56,58
17443,2011-05-04 10:47:00,1,534.24,241
17444,2011-07-15 12:05:00,3,2940.04,169
17446,2011-06-16 10:42:00,2,120.90,198
17447,2011-10-30 14:18:00,2,541.53,62
17449,2011-12-07 16:56:00,7,2510.36,24
17450,2011-12-01 13:29:00,46,194390.79,30
17451,2011-12-08 15:02:00,7,1721.40,23
17453,2011-11-22 09:42:00,2,486.72,39
17454,2011-05-31 13:58:00,4,517.53,214
17455,2011-05-20 12:31:00,1,131.70,225
17456,2010-12-09 15:23:00,1,249.86,387
17457,2011-08-05 12:48:00,5,1737.70,148
17458,2011-11-24 13:01:00,1,310.25,37
17459,2011-10-27 13:25:00,2,645.45,65
17460,2011-09-06 15:04:00,6,622.43,116
17461,2011-11-17 10:21:00,3,735.82,44
17462,2011-10-10 13:56:00,2,675.69,82
17463,2011-11-23 13:40:00,5,1859.47,38
17464,2011-07-04 13:19:00,1,289.96,180
17466,2011-11-29 13:15:00,2,763.28,32
17468,2011-11-29 15:33:00,2,137.00,32
17469,2011-11-23 13:15:00,5,1870.97,38
17470,2011-10-26 12:42:00,5,1125.07,66
17472,2011-06-01 14:57:00,3,643.24,213
17475,2011-09-21 14:55:00,1,194.37,101
17480,2011-09-23 11:39:00,1,511.82,99
17481,2011-12-06 12:28:00,4,1255.59,25
17483,2011-10-05 13:10:00,3,414.04,87
17486,2011-03-23 14:00:00,1,396.87,283
17489,2011-10-12 08:56:00,2,376.64,80
17490,2011-12-09 09:08:00,7,2092.32,22
17491,2011-12-08 16:18:00,10,3558.87,23
17492,2011-04-05 15:21:00,1,374.57,270
17495,2011-12-02 12:08:00,2,497.56,29
17496,2010-12-16 08:39:00,1,271.05,380
17498,2011-09-25 12:25:00,1,272.22,97
17499,2011-02-23 09:14:00,1,622.88,311
17500,2011-11-22 14:25:00,3,1138.00,39
17501,2011-05-03 09:47:00,2,288.60,242
17502,2011-11-30 13:13:00,4,689.10,31
17503,2011-12-07 09:18:00,2,558.96,24
17504,2011-05-17 12:59:00,9,2997.03,228
17505,2011-07-01 12:50:00,2,1145.84,183
17506,2011-09-25 11:39:00,1,302.20,97
17507,2011-03-23 11:48:00,2,604.33,283
17508,2011-03-04 08:10:00,1,387.31,302
17509,2011-10-13 10:26:00,8,6083.64,79
17510,2011-11-15 10:00:00,1,308.48,46
17511,2011-12-07 10:12:00,31,91062.38,24
17512,2011-11-11 12:11:00,10,2924.99,50
17513,2011-09-28 16:42:00,1,513.20,94
17514,2011-08-03 15:45:00,1,208.65,150
17515,2011-11-08 14:04:00,4,630.27,53
17516,2011-11-24 16:51:00,5,762.08,37
17517,2011-02-04 11:48:00,1,153.94,330
17519,2011-11-22 16:43:00,6,1844.02,39
17520,2011-10-17 12:04:00,1,546.81,75
17521,2011-11-10 11:22:00,3,723.21,51
17522,2011-12-08 12:31:00,5,1048.91,23
17523,2011-11-28 13:20:00,4,651.49,33
17524,2010-12-13 14:32:00,1,145.00,383
17525,2010-12-15 12:05:00,1,422.70,381
17526,2011-12-05 11:05:00,4,1195.90,26
17527,2011-10-17 12:32:00,4,939.37,75
17528,2011-12-08 13:27:00,8,3622.06,23
17530,2011-12-08 18:42:00,10,2321.08,23
17531,2011-06-02 19:17:00,1,296.70,212
17534,2011-10-17 12:47:00,1,223.36,75
17535,2011-03-04 15:20:00,1,164.40,302
17536,2011-06-15 13:23:00,1,76.50,199
17537,2011-11-10 10:56:00,2,887.67,51
17538,2011-11-14 12:12:00,1,98.42,47
17540,2011-11-15 11:56:00,2,578.90,46
17542,2011-03-15 11:45:00,1,169.30,291
17545,2011-10-27 14:04:00,3,639.77,65
17548,2011-04-20 12:01:00,1,103.30,255
17549,2011-11-16 09:59:00,2,148.86,45
17550,2011-05-26 14:09:00,3,267.16,219
17551,2010-12-15 14:12:00,1,290.34,381
17552,2011-10-10 17:00:00,4,930.41,82
17553,2011-08-02 10:00:00,1,1487.60,151
17554,2011-12-08 14:15:00,5,1943.95,23
17555,2011-11-20 12:22:00,2,476.11,41
17556,2011-05-18 10:48:00,1,157.90,227
17557,2011-11-25 12:57:00,3,541.46,36
17560,2011-09-06 09:18:00,4,854.95,116
17561,2011-11-20 12:53:00,1,164.93,41
17562,2011-11-25 14:21:00,7,1122.38,36
17564,2011-11-15 13:27:00,3,454.01,46
17566,2011-12-01 19:54:00,2,806.65,30
17567,2011-12-02 15:48:00,8,4331.48,29
17569,2011-01-11 14:15:00,1,344.14,354
17571,2011-10-20 15:57:00,4,1337.43,72
17572,2011-09-29 17:53:00,4,226.75,93
17573,2011-11-10 13:01:00,3,380.60,51
17574,2011-04-11 09:47:00,1,185.65,264
17576,2011-12-01 17:56:00,19,3550.50,30
17578,2011-05-05 18:38:00,1,143.46,240
17579,2011-12-05 12:28:00,3,439.70,26
17580,2011-04-01 12:41:00,3,215.72,274
17581,2011-12-09 12:21:00,25,11025.24,22
17582,2011-04-17 13:18:00,1,171.97,258
17584,2011-12-02 17:12:00,2,1242.30,29
17585,2011-08-22 13:30:00,4,1091.60,131
17588,2011-08-31 13:37:00,3,1240.20,122
17589,2011-10-10 16:58:00,4,2397.92,82
17590,2011-12-07 12:55:00,3,1415.98,24
17591,2011-09-27 13:42:00,7,2159.24,95
17593,2011-12-06 10:30:00,5,3898.90,25
17594,2011-09-15 16:34:00,2,993.18,107
17595,2011-11-27 16:08:00,2,386.69,34
17596,2011-11-16 14:11:00,7,2766.51,45
17597,2011-05-10 11:54:00,1,2044.37,235
17600,2011-11-22 09:43:00,1,161.67,39
17601,2011-04-14 18:02:00,1,116.01,261
17602,2011-12-07 13:53:00,6,4940.52,24
17603,2011-09-22 14:18:00,1,394.72,100
17604,2011-05-06 13:43:00,2,309.36,239
17608,2011-11-06 13:06:00,2,191.04,55
17609,2011-10-30 12:28:00,5,1078.65,62
17611,2011-12-02 13:29:00,15,3954.22,29
17612,2011-10-17 14:59:00,6,2048.45,75
17613,2011-11-17 10:51:00,14,4537.95,44
17614,2011-10-13 16:01:00,1,385.90,79
17615,2011-08-01 14:06:00,3,329.60,152
17616,2011-06-19 10:11:00,3,571.20,195
17618,2011-12-04 11:50:00,3,921.78,27
17619,2011-01-31 14:18:00,1,207.51,334
17620,2011-10-11 12:08:00,1,81.44,81
17621,2011-11-18 17:11:00,3,1379.90,43
17623,2011-11-07 11:32:00,1,527.05,54
17624,2011-11-25 10:52:00,2,843.48,36
17625,2011-11-21 13:36:00,4,1990.31,40
17628,2011-09-19 15:21:00,1,75.75,103
17629,2011-12-04 10:56:00,8,1814.12,27
17630,2011-06-23 11:58:00,2,503.60,191
17631,2011-12-08 09:47:00,3,528.33,23
17633,2011-11-08 13:25:00,4,1324.84,53
17634,2011-11-03 13:09:00,9,2358.59,58
17636,2011-11-20 14:40:00,1,285.56,41
17637,2011-11-08 12:51:00,2,547.06,53
17639,2011-03-08 15:22:00,1,108.50,298
17640,2011-09-14 09:13:00,1,621.66,108
17642,2011-08-12 09:11:00,2,712.29,141
17643,2010-12-01 14:38:00,1,101.55,395
17644,2011-12-08 13:43:00,11,2895.64,23
17646,2011-05-04 13:17:00,3,1008.39,241
17647,2011-10-05 15:38:00,1,133.06,87
17648,2011-10-10 09:41:00,4,1797.50,82
17649,2011-07-24 15:53:00,1,868.49,160
17650,2011-11-18 14:52:00,1,166.08,43
17651,2011-11-28 10:29:00,10,3945.00,33
17652,2011-11-14 12:55:00,12,4867.72,47
17653,2011-11-03 12:46:00,4,1207.56,58
17654,2011-03-07 13:17:00,1,117.55,299
17655,2011-11-29 11:34:00,7,2638.94,32
17656,2011-09-27 13:04:00,5,1674.69,95
17658,2011-11-14 12:07:00,2,595.42,47
17659,2011-11-22 13:29:00,12,2999.46,39
17660,2011-07-21 13:37:00,1,176.20,163
17663,2011-11-14 08:56:00,7,1802.91,47
17664,2011-11-21 11:29:00,2,604.64,40
17666,2011-12-06 09:06:00,2,728.16,25
17667,2011-10-04 14:32:00,5,2055.51,88
17668,2011-12-08 13:25:00,2,347.75,23
17669,2011-10-28 08:53:00,7,3406.72,64
17670,2011-04-26 09:12:00,1,205.70,249
17671,2011-11-24 12:21:00,4,1572.71,37
17672,2011-10-20 14:18:00,2,3178.17,72
17673,2011-12-08 12:50:00,6,1584.69,23
17674,2011-09-26 13:35:00,2,551.04,96
17675,2011-12-08 18:03:00,31,20374.28,23
17676,2011-12-05 15:16:00,6,1371.18,26
17677,2011-12-08 09:56:00,30,16345.38,23
17678,2011-03-21 11:52:00,1,298.11,285
17679,2011-10-18 07:43:00,2,1992.11,74
17680,2011-11-16 12:42:00,1,184.40,45
17682,2011-11-29 15:59:00,6,2474.33,32
17684,2011-10-27 11:10:00,1,239.41,65
17685,2011-11-23 11:36:00,7,3135.28,38
17686,2011-12-02 15:39:00,7,5739.46,29
17690,2011-11-09 15:17:00,15,4713.90,52
17691,2010-12-16 17:20:00,2,290.40,380
17692,2011-08-04 14:01:00,4,740.94,149
17693,2011-07-25 15:48:00,1,200.47,159
17694,2011-07-21 12:00:00,1,283.12,163
17695,2011-07-31 10:40:00,2,765.34,153
17696,2011-11-01 13:43:00,8,2285.71,60
17697,2011-04-17 15:40:00,1,338.95,258
17698,2011-03-24 11:34:00,1,154.95,282
17700,2011-11-23 11:51:00,4,2534.64,38
17701,2011-04-01 12:25:00,1,417.95,274
17702,2011-11-09 16:03:00,4,1824.37,52
17703,2011-11-04 15:51:00,3,798.74,57
17704,2011-06-24 09:40:00,2,885.19,190
17705,2011-12-06 13:45:00,9,1823.52,25
17706,2011-12-05 13:34:00,17,10504.49,26
17707,2011-06-07 15:03:00,2,152.40,207
17708,2011-06-05 10:12:00,2,263.33,209
17709,2011-06-23 11:55:00,1,137.45,191
17711,2011-11-29 11:40:00,2,385.10,32
17712,2011-10-26 12:28:00,1,522.91,66
17714,2011-01-23 10:32:00,1,153.00,342
17715,2011-05-23 12:32:00,1,326.40,222
17716,2011-11-17 12:00:00,11,5655.99,44
17718,2011-04-21 13:39:00,1,139.35,254
17719,2011-11-02 10:36:00,15,5396.04,59
17720,2011-11-13 15:04:00,4,1195.94,48
17722,2011-09-04 15:22:00,4,2424.04,118
17723,2011-08-04 18:37:00,6,3276.40,149
17724,2011-09-29 15:26:00,3,1033.00,93
17725,2011-11-23 16:34:00,11,3439.08,38
17727,2011-11-24 17:06:00,1,1060.25,37
17728,2011-12-06 08:52:00,3,2876.01,25
17730,2011-12-06 15:43:00,13,5298.48,25
17731,2011-09-21 15:02:00,4,1240.11,101
17732,2010-12-02 09:29:00,1,303.97,394
17733,2011-11-01 08:16:00,2,692.19,60
17734,2011-10-17 12:33:00,3,700.63,75
17735,2011-12-07 16:47:00,19,13110.02,24
17736,2011-11-30 15:36:00,3,377.44,31
17737,2011-11-30 15:16:00,2,168.24,31
17738,2011-11-20 15:05:00,4,1879.05,41
17739,2011-11-28 09:12:00,7,2791.35,33
17742,2011-08-18 15:28:00,2,355.11,135
17744,2011-12-06 12:11:00,6,2322.40,25
17746,2011-04-13 14:31:00,1,110.25,262
17747,2011-08-19 08:13:00,1,71.40,134
17749,2011-06-14 15:45:00,2,674.52,200
17750,2011-12-04 14:09:00,9,1687.84,27
17752,2010-12-15 16:19:00,1,80.64,381
17754,2011-12-09 11:20:00,5,1591.12,22
17757,2011-12-08 15:31:00,30,5572.94,23
17758,2011-11-20 14:45:00,8,3357.55,41
17759,2011-11-22 16:02:00,3,793.77,39
17760,2011-11-18 10:56:00,2,287.59,43
17761,2011-11-07 10:23:00,1,712.78,54
17763,2011-03-21 14:25:00,1,15.00,285
17764,2011-10-20 11:03:00,2,772.55,72
17765,2011-07-04 12:41:00,3,329.38,180
17767,2011-11-24 14:42:00,1,271.20,37
17768,2011-12-01 13:22:00,3,2016.65,30
17769,2011-11-27 11:18:00,10,3907.61,34
17770,2011-05-25 12:34:00,5,1143.27,220
17771,2011-10-14 11:43:00,2,243.71,78
17772,2011-11-29 11:05:00,2,173.45,32
17774,2011-09-04 12:49:00,4,1206.18,118
17775,2011-03-30 10:50:00,1,56.40,276
17777,2011-11-15 12:02:00,3,636.78,46
17779,2011-11-18 14:15:00,3,642.67,43
17781,2011-07-03 16:00:00,2,188.02,181
17783,2011-09-28 16:07:00,2,283.47,94
17785,2011-10-17 13:43:00,1,131.94,75
17786,2011-09-15 12:51:00,2,232.83,107
17787,2011-07-10 11:24:00,4,1804.04,174
17788,2011-09-27 10:09:00,2,1117.90,95
17789,2011-03-03 13:14:00,1,225.90,303
17790,2011-11-13 11:30:00,14,1960.55,48
17791,2011-11-10 12:09:00,1,106.10,51
17793,2011-11-14 14:24:00,1,265.90,47
17795,2011-06-13 12:36:00,2,341.53,201
17796,2011-10-30 15:38:00,4,680.10,62
17797,2011-11-17 13:21:00,3,780.43,44
17799,2011-11-17 15:16:00,10,3026.84,44
17800,2011-11-02 12:57:00,9,1175.56,59
17802,2011-09-18 14:56:00,3,1282.94,104
17805,2011-09-27 11:49:00,1,512.31,95
17806,2011-11-28 14:12:00,1,546.04,33
17809,2011-11-23 12:59:00,12,5411.91,38
17811,2011-12-05 13:46:00,39,7629.13,26
17812,2011-11-27 11:47:00,4,629.45,34
17813,2011-11-25 16:13:00,5,1678.93,36
17816,2011-11-03 11:34:00,4,36.56,58
